Year,type,Category,Dollars,Category_name
2016,rev,39,1219.59435332,"LICENSES, FEES & REGISTRATIONS"
2016,rev,42,1551.97597525,MOTOR VEHICLE AND OPERATORS
2016,rev,48,442.75664284,RIVERBOAT WAGERING TAXES
2016,rev,54,937.0537914600001,GIFTS AND BEQUESTS
2016,rev,57,5904.40240104,FEDERAL OTHER
2016,rev,58,11246.69538979,FEDERAL MEDICAID
2016,rev,59,1845.4318384399999,FEDERAL TRANSPORTATION
2016,rev,78,1258.19063598,ALL OTHER SOURCES
2017,rev,02,11737.92530523,"INDIVIDUAL INCOME TAXES, gross of local, net of refunds"
2017,rev,03,2389.03474639,"CORPORATE INCOME TAXES, gross of PPRT, net of refunds"
2017,rev,06,11384.59206293,"SALES TAXES, gross of local share"
2017,rev,09,1328.74846203,"MOTOR FUEL TAX, gross of local share, net of refunds"
2017,rev,12,1396.15754275,"PUBLIC UTILITY TAXES, gross of PPRT"
2017,rev,15,781.52928651,CIGARETTE TAXES
2017,rev,18,294.30435236,LIQUOR GALLONAGE TAXES
2017,rev,21,254.64607504,INHERITANCE TAX
2017,rev,24,529.6620068899999,"INSURANCE TAXES&FEES&LICENSES, net of refunds "
2017,rev,27,215.13147254000003,CORP FRANCHISE TAXES & FEES
2017,rev,31,2137.62069041,MEDICAL PROVIDER ASSESSMENTS
2017,rev,33,1244.41732542,LOTTERY RECEIPTS
2017,rev,35,755.64697571,OTHER TAXES
2017,rev,36,2221.40704684,RECEIPTS FROM REVENUE PRODUCNG
2017,rev,39,1206.93901892,"LICENSES, FEES & REGISTRATIONS"
2017,rev,42,1585.4487883699999,MOTOR VEHICLE AND OPERATORS
2017,rev,48,439.52856610000003,RIVERBOAT WAGERING TAXES
2017,rev,54,1127.6678003499999,GIFTS AND BEQUESTS
2017,rev,57,5933.826931510001,FEDERAL OTHER
2017,rev,58,10448.32276429,FEDERAL MEDICAID
2017,rev,59,2105.46272011,FEDERAL TRANSPORTATION
2017,rev,78,1484.38370291,ALL OTHER SOURCES
2018,rev,02,16831.70226248,"INDIVIDUAL INCOME TAXES, gross of local, net of refunds"
2018,rev,03,2862.2822526800005,"CORPORATE INCOME TAXES, gross of PPRT, net of refunds"
2018,rev,06,11744.817931619998,"SALES TAXES, gross of local share"
2018,rev,09,1345.9332546400003,"MOTOR FUEL TAX, gross of local share, net of refunds"
2018,rev,12,1431.4115712799999,"PUBLIC UTILITY TAXES, gross of PPRT"
2018,rev,15,764.29479104,CIGARETTE TAXES
2018,rev,18,296.16253167,LIQUOR GALLONAGE TAXES
2018,rev,21,344.36607768,INHERITANCE TAX
2018,rev,24,560.76903001,"INSURANCE TAXES&FEES&LICENSES, net of refunds "
2018,rev,27,215.84464005999996,CORP FRANCHISE TAXES & FEES
2018,rev,31,2204.52808119,MEDICAL PROVIDER ASSESSMENTS
2018,rev,33,1260.7115748499998,LOTTERY RECEIPTS
2018,rev,35,819.7841100200001,OTHER TAXES
2018,rev,36,2476.6726292,RECEIPTS FROM REVENUE PRODUCNG
2018,rev,39,1218.89577773,"LICENSES, FEES & REGISTRATIONS"
2018,rev,42,1483.02002522,MOTOR VEHICLE AND OPERATORS
2018,rev,48,433.57407225,RIVERBOAT WAGERING TAXES
2018,rev,54,1206.51913064,GIFTS AND BEQUESTS
2018,rev,57,5802.46394704,FEDERAL OTHER
2018,rev,58,13474.61210265,FEDERAL MEDICAID
2018,rev,59,1593.22014479,FEDERAL TRANSPORTATION
2018,rev,78,1755.71422069,ALL OTHER SOURCES
2019,rev,02,18280.87739511,"INDIVIDUAL INCOME TAXES, gross of local, net of refunds"
2019,rev,03,3669.9737528799997,"CORPORATE INCOME TAXES, gross of PPRT, net of refunds"
2019,rev,06,12454.368637860001,"SALES TAXES, gross of local share"
2019,rev,09,1335.12015065,"MOTOR FUEL TAX, gross of local share, net of refunds"
2019,rev,12,1474.32796026,"PUBLIC UTILITY TAXES, gross of PPRT"
2019,rev,15,769.47516647,CIGARETTE TAXES
2019,rev,18,297.24915266999994,LIQUOR GALLONAGE TAXES
2019,rev,21,377.18877446,INHERITANCE TAX
2019,rev,24,521.99169543,"INSURANCE TAXES&FEES&LICENSES, net of refunds "
2019,rev,27,256.69869957000003,CORP FRANCHISE TAXES & FEES
2019,rev,31,2376.1845600099996,MEDICAL PROVIDER ASSESSMENTS
2019,rev,33,1326.4133212699999,LOTTERY RECEIPTS
2019,rev,35,896.93269988,OTHER TAXES
2019,rev,36,2589.9790074000002,RECEIPTS FROM REVENUE PRODUCNG
2019,rev,39,1178.2404801,"LICENSES, FEES & REGISTRATIONS"
2019,rev,42,1599.24628996,MOTOR VEHICLE AND OPERATORS
2019,rev,48,422.69140733,RIVERBOAT WAGERING TAXES
2019,rev,54,1114.5401427000002,GIFTS AND BEQUESTS
2019,rev,57,5942.08160865,FEDERAL OTHER
2019,rev,58,12066.82019685,FEDERAL MEDICAID
2019,rev,59,1362.6759261900002,FEDERAL TRANSPORTATION
2019,rev,78,1494.35945424,ALL OTHER SOURCES
2020,rev,02,17610.400794220004,"INDIVIDUAL INCOME TAXES, gross of local, net of refunds"
2020,rev,03,3244.6956855699996,"CORPORATE INCOME TAXES, gross of PPRT, net of refunds"
2020,rev,06,12252.25176529,"SALES TAXES, gross of local share"
2020,rev,09,2289.9889760300002,"MOTOR FUEL TAX, gross of local share, net of refunds"
2020,rev,12,1424.11609276,"PUBLIC UTILITY TAXES, gross of PPRT"
2020,rev,15,850.56335983,CIGARETTE TAXES
2020,rev,18,302.77449139000004,LIQUOR GALLONAGE TAXES
2020,rev,21,270.54843202999996,INHERITANCE TAX
2020,rev,24,477.93934333,"INSURANCE TAXES&FEES&LICENSES, net of refunds "
2020,rev,27,219.11439228999998,CORP FRANCHISE TAXES & FEES
2020,rev,31,3473.8385677200004,MEDICAL PROVIDER ASSESSMENTS
2020,rev,33,1158.6710565,LOTTERY RECEIPTS
2020,rev,35,822.9169479799999,OTHER TAXES
2020,rev,36,2174.1956140700004,RECEIPTS FROM REVENUE PRODUCNG
2020,rev,39,1419.25369478,"LICENSES, FEES & REGISTRATIONS"
2020,rev,42,1458.0913355,MOTOR VEHICLE AND OPERATORS
2020,rev,48,326.23720298,RIVERBOAT WAGERING TAXES
2020,rev,54,918.07353694,GIFTS AND BEQUESTS
2020,rev,57,9705.12242953,FEDERAL OTHER
2020,rev,58,13841.846912219999,FEDERAL MEDICAID
2020,rev,59,1783.5205157,FEDERAL TRANSPORTATION
2020,rev,78,1768.27746308,ALL OTHER SOURCES
2021,rev,02,21171.827231869996,"INDIVIDUAL INCOME TAXES, gross of local, net of refunds"
2021,rev,03,5482.41926574,"CORPORATE INCOME TAXES, gross of PPRT, net of refunds"
2021,rev,06,13865.55440418,"SALES TAXES, gross of local share"
2021,rev,09,2350.27687693,"MOTOR FUEL TAX, gross of local share, net of refunds"
2021,rev,12,1369.42402377,"PUBLIC UTILITY TAXES, gross of PPRT"
2021,rev,15,917.04281503,CIGARETTE TAXES
2021,rev,18,312.10127911,LIQUOR GALLONAGE TAXES
2021,rev,21,436.96234756999996,INHERITANCE TAX
2021,rev,24,629.21440121,"INSURANCE TAXES&FEES&LICENSES, net of refunds "
2021,rev,27,332.05712143,CORP FRANCHISE TAXES & FEES
2021,rev,31,3809.35655872,MEDICAL PROVIDER ASSESSMENTS
2021,rev,33,1483.83753136,LOTTERY RECEIPTS
2021,rev,35,884.7331525,OTHER TAXES
2021,rev,36,2317.21269957,RECEIPTS FROM REVENUE PRODUCNG
2021,rev,39,1971.3409143499998,"LICENSES, FEES & REGISTRATIONS"
2021,rev,42,1691.84525723,MOTOR VEHICLE AND OPERATORS
2021,rev,48,176.77904052000002,RIVERBOAT WAGERING TAXES
2021,rev,54,1498.28149288,GIFTS AND BEQUESTS
2021,rev,57,9209.680510260001,FEDERAL OTHER
2021,rev,58,17555.61878063,FEDERAL MEDICAID
2021,rev,59,2379.56348973,FEDERAL TRANSPORTATION
2021,rev,78,1546.77320575,ALL OTHER SOURCES
2022,rev,02,23838.75377939,"INDIVIDUAL INCOME TAXES, gross of local, net of refunds"
2022,rev,03,9685.511658559999,"CORPORATE INCOME TAXES, gross of PPRT, net of refunds"
2022,rev,06,15430.89460682,"SALES TAXES, gross of local share"
2022,rev,09,2494.10359734,"MOTOR FUEL TAX, gross of local share, net of refunds"
2022,rev,12,1411.7897733999998,"PUBLIC UTILITY TAXES, gross of PPRT"
2022,rev,15,841.36644287,CIGARETTE TAXES
2022,rev,18,320.00049307,LIQUOR GALLONAGE TAXES
2022,rev,21,594.18882383,INHERITANCE TAX
2022,rev,24,607.67733336,"INSURANCE TAXES&FEES&LICENSES, net of refunds "
2022,rev,27,224.46879003,CORP FRANCHISE TAXES & FEES
2022,rev,31,3733.75619684,MEDICAL PROVIDER ASSESSMENTS
2022,rev,33,1392.2671951399998,LOTTERY RECEIPTS
2022,rev,35,1449.99910718,OTHER TAXES
2022,rev,36,2386.9186534299997,RECEIPTS FROM REVENUE PRODUCNG
2022,rev,39,1879.05334016,"LICENSES, FEES & REGISTRATIONS"
2022,rev,42,1597.28919903,MOTOR VEHICLE AND OPERATORS
2022,rev,48,319.56448811,RIVERBOAT WAGERING TAXES
2022,rev,54,1854.19843534,GIFTS AND BEQUESTS
2022,rev,57,19752.11651381,FEDERAL OTHER
2022,rev,58,19045.02118168,FEDERAL MEDICAID
2022,rev,59,1833.56280947,FEDERAL TRANSPORTATION
2022,rev,78,2265.75630948,ALL OTHER SOURCES
1998,exp,402,214.63756285999997,AGING
1998,exp,406,73.17254781,AGRICULTURE
1998,exp,416,354.36747263999996,CENTRAL MANAGEMENT
1998,exp,418,1289.56339121,CHILDREN AND FAMILY SERVICES
1998,exp,420,462.72549635,COMMERCE AND ECONOMIC OPPORTUNITY
1998,exp,422,191.8757397,"NATURAL RESOURCES"
1998,exp,426,957.62600712,CORRECTIONS
1998,exp,427,166.48703688,EMPLOYMENT SECURITY
1998,exp,444,3881.0391265,HUMAN SERVICES
1998,exp,478,109.58750706999999,HEALTHCARE & FAM SER NET OF MEDICAID
1998,exp,482,157.6013926,PUBLIC HEALTH
1998,exp,492,411.79687558,REVENUE
1998,exp,494,1956.82215108,TRANSPORTATION
1998,exp,532,305.30597048000004,ENVIRONMENTAL PROTECT AGENCY
1998,exp,557,367.42032926,IL STATE TOLL HIGHWAY AUTH
1998,exp,684,284.51382084,IL COMMUNITY COLLEGE BOARD
1998,exp,691,479.98044302,IL STUDENT ASSISTANCE COMM
1998,exp,910,59.49046214,LEGISLATIVE
1998,exp,920,262.71113502000003,JUDICIAL
1998,exp,930,398.39766266000004,ELECTED OFFICERS
1998,exp,941,424.43963431,PUBLIC SAFETY
1998,exp,944,143.46135636000002,BUS & PROFESSION REGULATION
1998,exp,945,5398.44057766,MEDICAID
1998,exp,946,255.87192647999998,CAPITAL IMPROVEMENT
1998,exp,948,395.81537620999995,OTHER DEPARTMENTS
1998,exp,949,92.133555,OTHER BOARDS & COMMISSIONS
1998,exp,959,5068.57786781,K-12 EDUCATION
1998,exp,960,1315.19618869,UNIVERSITY EDUCATION
1998,exp,903,484.53383483,DEBT SERVICE
1998,exp,904,608.55917178,State Employee Healthcare
1998,exp,901,914.57646561,STATE PENSION CONTRIBUTION
1998,exp,970,3476.47340622,Local Govt Transfers
1999,exp,402,235.76064824000002,AGING
1999,exp,406,87.70510555,AGRICULTURE
1999,exp,416,395.81449326999996,CENTRAL MANAGEMENT
1999,exp,418,1329.34485567,CHILDREN AND FAMILY SERVICES
1999,exp,420,522.97681727,COMMERCE AND ECONOMIC OPPORTUNITY
1999,exp,422,228.03079775,"NATURAL RESOURCES"
1999,exp,426,1044.70465463,CORRECTIONS
1999,exp,427,166.20035259,EMPLOYMENT SECURITY
1999,exp,444,4052.75016329,HUMAN SERVICES
1999,exp,478,114.25793077,HEALTHCARE & FAM SER NET OF MEDICAID
1999,exp,482,164.0231641,PUBLIC HEALTH
1999,exp,492,430.03482784,REVENUE
1999,exp,494,1864.18286306,TRANSPORTATION
1999,exp,532,314.35296047,ENVIRONMENTAL PROTECT AGENCY
1999,exp,557,461.11222988,IL STATE TOLL HIGHWAY AUTH
1999,exp,684,304.95743214,IL COMMUNITY COLLEGE BOARD
1999,exp,691,488.03930302,IL STUDENT ASSISTANCE COMM
1999,exp,910,62.18552442,LEGISLATIVE
1999,exp,920,289.3037928,JUDICIAL
1999,exp,930,426.21085228000004,ELECTED OFFICERS
1999,exp,941,444.18016321,PUBLIC SAFETY
1999,exp,944,153.48327277,BUS & PROFESSION REGULATION
1999,exp,945,5767.25773417,MEDICAID
1999,exp,946,399.66740317,CAPITAL IMPROVEMENT
1999,exp,948,370.25271891,OTHER DEPARTMENTS
1999,exp,949,104.04246454000001,OTHER BOARDS & COMMISSIONS
1999,exp,959,5587.951652860001,K-12 EDUCATION
1999,exp,960,1390.7676230999998,UNIVERSITY EDUCATION
1999,exp,903,507.52762319,DEBT SERVICE
1999,exp,904,650.3491426800001,State Employee Healthcare
1999,exp,901,1148.0211336200002,STATE PENSION CONTRIBUTION
1999,exp,970,4031.5164429099996,Local Govt Transfers
2000,exp,402,260.46301445,AGING
2000,exp,406,102.49970773,AGRICULTURE
2000,exp,416,405.94840275999996,CENTRAL MANAGEMENT
2000,exp,418,1341.5434022,CHILDREN AND FAMILY SERVICES
2000,exp,420,703.3941214700001,COMMERCE AND ECONOMIC OPPORTUNITY
2000,exp,422,267.74142254,"NATURAL RESOURCES"
2000,exp,426,1125.8742195999998,CORRECTIONS
2000,exp,427,169.78550222,EMPLOYMENT SECURITY
2000,exp,444,4158.55775531,HUMAN SERVICES
2000,exp,478,134.42238038,HEALTHCARE & FAM SER NET OF MEDICAID
2000,exp,482,179.20809762000002,PUBLIC HEALTH
2000,exp,492,435.0732464,REVENUE
2000,exp,494,2447.32965448,TRANSPORTATION
2000,exp,532,352.45949773,ENVIRONMENTAL PROTECT AGENCY
2000,exp,557,434.67865002999997,IL STATE TOLL HIGHWAY AUTH
2000,exp,684,308.64250547,IL COMMUNITY COLLEGE BOARD
2000,exp,691,502.16135957,IL STUDENT ASSISTANCE COMM
2000,exp,910,67.9300845,LEGISLATIVE
2000,exp,920,325.14102676,JUDICIAL
2000,exp,930,470.35691787999997,ELECTED OFFICERS
2000,exp,941,467.11916494999997,PUBLIC SAFETY
2000,exp,944,123.88585859,BUS & PROFESSION REGULATION
2000,exp,945,6442.31650401,MEDICAID
2000,exp,946,828.09201611,CAPITAL IMPROVEMENT
2000,exp,948,374.49925321999996,OTHER DEPARTMENTS
2000,exp,949,128.63143751,OTHER BOARDS & COMMISSIONS
2000,exp,959,6024.689287720001,K-12 EDUCATION
2000,exp,960,1468.73355555,UNIVERSITY EDUCATION
2000,exp,903,543.84052911,DEBT SERVICE
2000,exp,904,795.21132928,State Employee Healthcare
2000,exp,901,1246.6753214999999,STATE PENSION CONTRIBUTION
2000,exp,970,4366.14101383,Local Govt Transfers
2001,exp,402,283.68080366000004,AGING
2001,exp,406,113.95363308,AGRICULTURE
2001,exp,416,404.85235768,CENTRAL MANAGEMENT
2001,exp,418,1357.08359046,CHILDREN AND FAMILY SERVICES
2001,exp,420,762.44954307,COMMERCE AND ECONOMIC OPPORTUNITY
2001,exp,422,307.90273672,"NATURAL RESOURCES"
2001,exp,426,1200.0264625799998,CORRECTIONS
2001,exp,427,268.96628977,EMPLOYMENT SECURITY
2001,exp,444,4473.46502428,HUMAN SERVICES
2001,exp,478,133.23362921,HEALTHCARE & FAM SER NET OF MEDICAID
2001,exp,482,220.51266446,PUBLIC HEALTH
2001,exp,492,794.5102179099999,REVENUE
2001,exp,494,2682.1871199400002,TRANSPORTATION
2001,exp,532,385.50181825,ENVIRONMENTAL PROTECT AGENCY
2001,exp,557,346.13919503,IL STATE TOLL HIGHWAY AUTH
2001,exp,684,327.96652534000003,IL COMMUNITY COLLEGE BOARD
2001,exp,691,545.62205635,IL STUDENT ASSISTANCE COMM
2001,exp,910,73.03187406,LEGISLATIVE
2001,exp,920,335.08849643,JUDICIAL
2001,exp,930,538.31590789,ELECTED OFFICERS
2001,exp,941,488.58809466,PUBLIC SAFETY
2001,exp,944,130.13711476999998,BUS & PROFESSION REGULATION
2001,exp,945,7187.341484529999,MEDICAID
2001,exp,946,889.8100961700001,CAPITAL IMPROVEMENT
2001,exp,948,380.87622765,OTHER DEPARTMENTS
2001,exp,949,136.47128941,OTHER BOARDS & COMMISSIONS
2001,exp,959,6389.90990117,K-12 EDUCATION
2001,exp,960,1550.4540886399998,UNIVERSITY EDUCATION
2001,exp,903,590.04423966,DEBT SERVICE
2001,exp,904,849.6254587,State Employee Healthcare
2001,exp,901,1363.44399604,STATE PENSION CONTRIBUTION
2001,exp,970,4471.93355919,Local Govt Transfers
2002,exp,402,297.14336793,AGING
2002,exp,406,114.70769596,AGRICULTURE
2002,exp,416,393.54316002999997,CENTRAL MANAGEMENT
2002,exp,418,1344.7420498800002,CHILDREN AND FAMILY SERVICES
2002,exp,420,810.14399763,COMMERCE AND ECONOMIC OPPORTUNITY
2002,exp,422,347.36594427999995,"NATURAL RESOURCES"
2002,exp,426,1256.16378613,CORRECTIONS
2002,exp,427,324.26630034,EMPLOYMENT SECURITY
2002,exp,444,4482.8400892,HUMAN SERVICES
2002,exp,478,139.49686972,HEALTHCARE & FAM SER NET OF MEDICAID
2002,exp,482,263.80997734,PUBLIC HEALTH
2002,exp,492,659.3818060599999,REVENUE
2002,exp,494,3186.21815709,TRANSPORTATION
2002,exp,532,462.04910008999997,ENVIRONMENTAL PROTECT AGENCY
2002,exp,557,392.74387821,IL STATE TOLL HIGHWAY AUTH
2002,exp,684,402.53943943,IL COMMUNITY COLLEGE BOARD
2002,exp,691,590.49464255,IL STUDENT ASSISTANCE COMM
2002,exp,910,78.64442212,LEGISLATIVE
2002,exp,920,366.66110568,JUDICIAL
2002,exp,930,560.392471,ELECTED OFFICERS
2002,exp,941,486.07257295,PUBLIC SAFETY
2002,exp,944,132.60891561,BUS & PROFESSION REGULATION
2002,exp,945,7291.78917015,MEDICAID
2002,exp,946,1149.0714831300002,CAPITAL IMPROVEMENT
2002,exp,948,363.07480301,OTHER DEPARTMENTS
2002,exp,949,140.30384569,OTHER BOARDS & COMMISSIONS
2002,exp,959,6629.893694809999,K-12 EDUCATION
2002,exp,960,1663.1696487899999,UNIVERSITY EDUCATION
2002,exp,903,640.25704888,DEBT SERVICE
2002,exp,904,896.02993972,State Employee Healthcare
2002,exp,901,1475.61241097,STATE PENSION CONTRIBUTION
2002,exp,970,4300.10066935,Local Govt Transfers
2003,exp,402,303.7034026,AGING
2003,exp,406,89.70322203,AGRICULTURE
2003,exp,416,395.01338128,CENTRAL MANAGEMENT
2003,exp,418,1281.91899851,CHILDREN AND FAMILY SERVICES
2003,exp,420,828.4199969299999,COMMERCE AND ECONOMIC OPPORTUNITY
2003,exp,422,311.58915434,"NATURAL RESOURCES"
2003,exp,426,1171.9799199000001,CORRECTIONS
2003,exp,427,361.70476579,EMPLOYMENT SECURITY
2003,exp,444,4398.8164139,HUMAN SERVICES
2003,exp,478,287.89512524,HEALTHCARE & FAM SER NET OF MEDICAID
2003,exp,482,239.82456133000002,PUBLIC HEALTH
2003,exp,492,520.66951675,REVENUE
2003,exp,494,3254.9990841500003,TRANSPORTATION
2003,exp,532,458.71481694,ENVIRONMENTAL PROTECT AGENCY
2003,exp,557,360.73293909,IL STATE TOLL HIGHWAY AUTH
2003,exp,684,417.72344698,IL COMMUNITY COLLEGE BOARD
2003,exp,691,579.62356215,IL STUDENT ASSISTANCE COMM
2003,exp,910,72.29653344,LEGISLATIVE
2003,exp,920,360.61540083,JUDICIAL
2003,exp,930,541.50319927,ELECTED OFFICERS
2003,exp,941,499.06759969,PUBLIC SAFETY
2003,exp,944,131.28310406,BUS & PROFESSION REGULATION
2003,exp,945,7900.568223480001,MEDICAID
2003,exp,946,1075.2892883499999,CAPITAL IMPROVEMENT
2003,exp,948,365.9401367,OTHER DEPARTMENTS
2003,exp,949,88.79294982,OTHER BOARDS & COMMISSIONS
2003,exp,959,6690.74151538,K-12 EDUCATION
2003,exp,960,1554.7814231500001,UNIVERSITY EDUCATION
2003,exp,903,731.2021835500001,DEBT SERVICE
2003,exp,904,1139.1535187700001,State Employee Healthcare
2003,exp,901,1620.81542349,STATE PENSION CONTRIBUTION
2003,exp,970,4119.48820917,Local Govt Transfers
2004,exp,402,313.57354663,AGING
2004,exp,406,81.37536889,AGRICULTURE
2004,exp,416,474.50090681,CENTRAL MANAGEMENT
2004,exp,418,1251.76522313,CHILDREN AND FAMILY SERVICES
2004,exp,420,924.2960304400001,COMMERCE AND ECONOMIC OPPORTUNITY
2004,exp,422,270.59259333999995,"NATURAL RESOURCES"
2004,exp,426,1193.81497047,CORRECTIONS
2004,exp,427,191.05200681,EMPLOYMENT SECURITY
2004,exp,444,4586.18950541,HUMAN SERVICES
2004,exp,478,277.12349024,HEALTHCARE & FAM SER NET OF MEDICAID
2004,exp,482,262.38169694,PUBLIC HEALTH
2004,exp,492,788.50059595,REVENUE
2004,exp,494,2970.4848546,TRANSPORTATION
2004,exp,532,555.02303256,ENVIRONMENTAL PROTECT AGENCY
2004,exp,557,417.18865935,IL STATE TOLL HIGHWAY AUTH
2004,exp,684,388.41172642000004,IL COMMUNITY COLLEGE BOARD
2004,exp,691,557.8321289099999,IL STUDENT ASSISTANCE COMM
2004,exp,910,72.56537508,LEGISLATIVE
2004,exp,920,355.78589264,JUDICIAL
2004,exp,930,512.84672605,ELECTED OFFICERS
2004,exp,941,469.60426466,PUBLIC SAFETY
2004,exp,944,122.04270611,BUS & PROFESSION REGULATION
2004,exp,945,10061.413063850001,MEDICAID
2004,exp,946,832.11381244,CAPITAL IMPROVEMENT
2004,exp,948,88.76610989999999,OTHER DEPARTMENTS
2004,exp,949,84.84035117,OTHER BOARDS & COMMISSIONS
2004,exp,959,7125.33512325,K-12 EDUCATION
2004,exp,960,1426.97150187,UNIVERSITY EDUCATION
2004,exp,903,1288.58426201,DEBT SERVICE
2004,exp,904,1242.63780801,State Employee Healthcare
2004,exp,901,9050.96880889,STATE PENSION CONTRIBUTION
2004,exp,970,4256.60560819,Local Govt Transfers
2005,exp,402,401.91915481,AGING
2005,exp,406,70.30821820999999,AGRICULTURE
2005,exp,416,579.31600141,CENTRAL MANAGEMENT
2005,exp,418,1209.53077992,CHILDREN AND FAMILY SERVICES
2005,exp,420,420.11635540000003,COMMERCE AND ECONOMIC OPPORTUNITY
2005,exp,422,232.77433226,"NATURAL RESOURCES"
2005,exp,426,1170.70493349,CORRECTIONS
2005,exp,427,169.50501019,EMPLOYMENT SECURITY
2005,exp,444,4670.966206810001,HUMAN SERVICES
2005,exp,478,462.09006266,HEALTHCARE & FAM SER NET OF MEDICAID
2005,exp,482,285.83957859,PUBLIC HEALTH
2005,exp,492,685.25301237,REVENUE
2005,exp,494,2624.72550305,TRANSPORTATION
2005,exp,532,372.05375499,ENVIRONMENTAL PROTECT AGENCY
2005,exp,557,479.32018221,IL STATE TOLL HIGHWAY AUTH
2005,exp,684,394.8518902,IL COMMUNITY COLLEGE BOARD
2005,exp,691,565.80138626,IL STUDENT ASSISTANCE COMM
2005,exp,910,73.66496575,LEGISLATIVE
2005,exp,920,368.29189762,JUDICIAL
2005,exp,930,516.58099865,ELECTED OFFICERS
2005,exp,941,525.66157788,PUBLIC SAFETY
2005,exp,944,155.05394709,BUS & PROFESSION REGULATION
2005,exp,945,9529.546222559999,MEDICAID
2005,exp,946,580.00019236,CAPITAL IMPROVEMENT
2005,exp,948,86.956387,OTHER DEPARTMENTS
2005,exp,949,91.8099754,OTHER BOARDS & COMMISSIONS
2005,exp,959,7569.85029354,K-12 EDUCATION
2005,exp,960,1353.7996906800001,UNIVERSITY EDUCATION
2005,exp,903,1351.8173164500001,DEBT SERVICE
2005,exp,904,1329.94637676,State Employee Healthcare
2005,exp,901,1738.12311596,STATE PENSION CONTRIBUTION
2005,exp,970,4674.178671850001,Local Govt Transfers
2006,exp,402,420.02854988999997,AGING
2006,exp,406,81.00146229,AGRICULTURE
2006,exp,416,671.2957644500001,CENTRAL MANAGEMENT
2006,exp,418,1227.4817698999998,CHILDREN AND FAMILY SERVICES
2006,exp,420,592.3198015,COMMERCE AND ECONOMIC OPPORTUNITY
2006,exp,422,233.40884428,"NATURAL RESOURCES"
2006,exp,426,1185.0219657100001,CORRECTIONS
2006,exp,427,178.82459415,EMPLOYMENT SECURITY
2006,exp,444,4793.76767211,HUMAN SERVICES
2006,exp,478,579.26365503,HEALTHCARE & FAM SER NET OF MEDICAID
2006,exp,482,290.66347905000003,PUBLIC HEALTH
2006,exp,492,799.4767474199999,REVENUE
2006,exp,494,2761.47905507,TRANSPORTATION
2006,exp,532,368.47666431,ENVIRONMENTAL PROTECT AGENCY
2006,exp,557,1073.7547139,IL STATE TOLL HIGHWAY AUTH
2006,exp,684,395.97344411,IL COMMUNITY COLLEGE BOARD
2006,exp,691,598.23132769,IL STUDENT ASSISTANCE COMM
2006,exp,910,76.02374542,LEGISLATIVE
2006,exp,920,334.75019914,JUDICIAL
2006,exp,930,575.26186897,ELECTED OFFICERS
2006,exp,941,594.51918634,PUBLIC SAFETY
2006,exp,944,162.49752135,BUS & PROFESSION REGULATION
2006,exp,945,10465.75244916,MEDICAID
2006,exp,946,491.23583727,CAPITAL IMPROVEMENT
2006,exp,948,89.93254464,OTHER DEPARTMENTS
2006,exp,949,158.65320892,OTHER BOARDS & COMMISSIONS
2006,exp,959,7873.5124768000005,K-12 EDUCATION
2006,exp,960,1345.2185760099999,UNIVERSITY EDUCATION
2006,exp,903,1415.45327269,DEBT SERVICE
2006,exp,904,1421.44486961,State Employee Healthcare
2006,exp,901,889.8309121999998,STATE PENSION CONTRIBUTION
2006,exp,970,5203.7770244,Local Govt Transfers
2007,exp,402,487.79046272,AGING
2007,exp,406,81.85481425,AGRICULTURE
2007,exp,416,691.1957559399999,CENTRAL MANAGEMENT
2007,exp,418,1242.99745841,CHILDREN AND FAMILY SERVICES
2007,exp,420,597.0507254199999,COMMERCE AND ECONOMIC OPPORTUNITY
2007,exp,422,253.6090063,"NATURAL RESOURCES"
2007,exp,426,1122.66365369,CORRECTIONS
2007,exp,427,168.83510996,EMPLOYMENT SECURITY
2007,exp,444,4877.16804734,HUMAN SERVICES
2007,exp,478,530.85433494,HEALTHCARE & FAM SER NET OF MEDICAID
2007,exp,482,323.39075663,PUBLIC HEALTH
2007,exp,492,817.90339204,REVENUE
2007,exp,494,2999.6236827,TRANSPORTATION
2007,exp,532,407.51309031,ENVIRONMENTAL PROTECT AGENCY
2007,exp,557,1432.8793855899999,IL STATE TOLL HIGHWAY AUTH
2007,exp,684,401.00333247,IL COMMUNITY COLLEGE BOARD
2007,exp,691,678.24391575,IL STUDENT ASSISTANCE COMM
2007,exp,910,81.61220353,LEGISLATIVE
2007,exp,920,344.68503409000004,JUDICIAL
2007,exp,930,629.19179649,ELECTED OFFICERS
2007,exp,941,734.26664271,PUBLIC SAFETY
2007,exp,944,184.301609,BUS & PROFESSION REGULATION
2007,exp,945,11198.462198,MEDICAID
2007,exp,946,387.26459578,CAPITAL IMPROVEMENT
2007,exp,948,98.58882475,OTHER DEPARTMENTS
2007,exp,949,145.04154239000002,OTHER BOARDS & COMMISSIONS
2007,exp,959,8266.38115362,K-12 EDUCATION
2007,exp,960,1363.9080023699998,UNIVERSITY EDUCATION
2007,exp,903,1417.2083298799998,DEBT SERVICE
2007,exp,904,1533.41420683,State Employee Healthcare
2007,exp,901,1281.43380664,STATE PENSION CONTRIBUTION
2007,exp,970,5578.12285448,Local Govt Transfers
2008,exp,402,526.1497028499999,AGING
2008,exp,406,82.74171790999999,AGRICULTURE
